timestamp,demand_mw,source
2026-06-23 22:30:00,2302.0,api
2026-06-23 22:45:00,2282.0,api
2026-06-24 10:00:00,1642.0,api
2026-06-24 10:15:00,1679.0,api
2026-06-24 10:30:00,1639.0,api
2026-06-24 10:45:00,1714.0,api
2026-06-24 11:00:00,1700.0,api
2026-06-24 11:15:00,1711.0,api
2026-06-24 11:30:00,1749.0,api
2026-06-24 11:45:00,1746.0,api
2026-06-24 12:00:00,1744.0,api
2026-06-24 12:15:00,1764.0,api
2026-06-24 12:30:00,1772.0,api
2026-06-24 12:45:00,1819.0,api
2026-06-24 13:00:00,1805.0,api
2026-06-24 13:15:00,1833.0,api
2026-06-24 14:15:00,1887.0,api
2026-06-24 14:30:00,1956.0,api
2026-06-24 14:45:00,1960.0,api
2026-06-30 11:45:00,1789.0,api
2026-06-30 12:15:00,1854.0,api
2026-06-30 12:30:00,1844.0,api
2026-06-30 12:45:00,1877.0,api
2026-06-30 13:15:00,1863.0,api
2026-06-30 13:30:00,1940.0,api
2026-06-30 13:45:00,1944.0,api
2026-07-07 18:15:00,2126.0,api
2026-07-07 18:30:00,2186.0,db
