timestamp,demand_mw,source
2026-06-24 10:45:00,4701.0,api
2026-06-24 11:00:00,4782.0,api
2026-06-24 11:15:00,4814.0,api
2026-06-24 11:30:00,4865.0,api
2026-06-24 11:45:00,4916.0,api
2026-06-24 12:00:00,4829.0,api
2026-06-24 12:15:00,4860.0,api
2026-06-24 12:30:00,4818.0,api
2026-06-24 12:45:00,4919.0,api
2026-06-24 13:00:00,4703.0,api
2026-06-24 13:15:00,4785.0,api
2026-06-24 14:15:00,5067.0,api
2026-06-24 14:30:00,5092.0,api
2026-06-24 14:45:00,5169.0,api
2026-06-30 12:15:00,5152.0,api
2026-06-30 12:30:00,5049.0,api
2026-06-30 12:45:00,4993.0,api
2026-06-30 13:15:00,4921.0,api
2026-06-30 13:30:00,4956.0,api
2026-06-30 13:45:00,5090.0,api
2026-07-07 18:15:00,4862.0,api
2026-07-07 18:30:00,4783.0,db
