timestamp,demand_mw,source
2026-06-24 10:45:00,1918.0,api
2026-06-24 11:00:00,2011.0,api
2026-06-24 11:15:00,1963.0,api
2026-06-24 11:30:00,2004.0,api
2026-06-24 11:45:00,2042.0,api
2026-06-24 12:00:00,2000.0,api
2026-06-24 12:15:00,2022.0,api
2026-06-24 12:30:00,2007.0,api
2026-06-24 12:45:00,2059.0,api
2026-06-24 13:00:00,2007.0,api
2026-06-24 13:15:00,2045.0,api
2026-06-24 14:15:00,1995.0,api
2026-06-24 14:30:00,2011.0,api
2026-06-24 14:45:00,1949.0,api
2026-06-30 12:15:00,1662.0,api
2026-06-30 12:30:00,1646.0,api
2026-06-30 12:45:00,1678.0,api
2026-06-30 13:15:00,1538.0,api
2026-06-30 13:30:00,1520.0,api
2026-06-30 13:45:00,1428.0,api
2026-06-30 14:00:00,1428.0,api
2026-07-02 12:00:00,1786.0,api
2026-07-07 18:15:00,1874.0,api
2026-07-07 18:30:00,1882.0,api
2026-07-07 18:30:00+05:30,1882.0,api
