timestamp,demand_mw,source
2026-06-23 22:30:00,4294.0,api
2026-06-23 22:45:00,4233.0,api
2026-06-24 10:00:00,3224.0,api
2026-06-24 10:30:00,3338.0,api
2026-06-24 10:45:00,3295.0,api
2026-06-24 11:00:00,3293.0,api
2026-06-24 11:15:00,3280.0,api
2026-06-24 11:30:00,3284.0,api
2026-06-24 11:45:00,3262.0,api
2026-06-24 12:00:00,3262.0,api
2026-06-24 12:15:00,3262.0,api
2026-06-24 12:30:00,3218.0,api
2026-06-24 12:45:00,3235.0,api
2026-06-24 13:00:00,3114.0,api
2026-06-24 13:15:00,3097.0,api
2026-06-24 14:15:00,3292.0,api
2026-06-24 14:30:00,3351.0,api
2026-06-24 14:45:00,3351.0,api
2026-06-30 11:45:00,3087.0,api
2026-06-30 12:15:00,3097.0,api
2026-06-30 12:30:00,3090.0,api
2026-06-30 13:00:00,3071.0,api
2026-06-30 13:15:00,3117.0,api
2026-06-30 13:45:00,3085.0,api
2026-06-30 14:00:00,3085.0,api
2026-07-02 12:00:00,3021.0,api
2026-07-07 18:15:00,4034.0,api
2026-07-07 18:30:00,4118.0,api
2026-07-07 18:30:00+05:30,4118.0,api
