timestamp,demand_mw,source
2026-06-24 11:15:00,2483.0,api
2026-06-24 11:30:00,2497.0,api
2026-06-24 11:45:00,2475.0,api
2026-06-24 12:00:00,2432.0,api
2026-06-24 12:15:00,2425.0,api
2026-06-24 12:30:00,2370.0,api
2026-06-24 12:45:00,2412.0,api
2026-06-24 13:00:00,2446.0,api
2026-06-24 13:15:00,2417.0,api
2026-06-24 14:15:00,2258.0,api
2026-06-24 14:30:00,2234.0,api
2026-06-24 14:45:00,2225.0,api
2026-06-30 12:15:00,2431.0,api
2026-06-30 12:30:00,2404.0,api
2026-06-30 12:45:00,2391.0,api
2026-06-30 13:15:00,2384.0,api
2026-06-30 13:30:00,2381.0,api
2026-06-30 13:45:00,2341.0,api
2026-06-30 14:00:00,2341.0,api
2026-07-07 18:15:00,2385.0,api
2026-07-07 18:30:00,2367.0,api
2026-07-07 18:30:00+05:30,2367.0,api
