timestamp,demand_mw,source
2026-06-23 22:30:00,11151.0,api
2026-06-23 22:45:00,11115.0,api
2026-06-24 10:00:00,15122.0,api
2026-06-24 10:30:00,15127.0,api
2026-06-24 10:45:00,14895.0,api
2026-06-24 11:00:00,14520.0,api
2026-06-24 11:15:00,14672.0,api
2026-06-24 11:30:00,14815.0,api
2026-06-24 11:45:00,14698.0,api
2026-06-24 12:00:00,14522.0,api
2026-06-24 12:15:00,14560.0,api
2026-06-24 12:30:00,14216.0,api
2026-06-24 12:45:00,14311.0,api
2026-06-24 13:00:00,14108.0,api
2026-06-24 13:15:00,13952.0,api
2026-06-24 14:15:00,14114.0,api
2026-06-24 14:30:00,13983.0,api
2026-06-24 14:45:00,13983.0,api
2026-06-30 11:45:00,14043.0,api
2026-06-30 12:15:00,13351.0,api
2026-06-30 12:30:00,13433.0,api
2026-06-30 12:45:00,13571.0,api
2026-06-30 13:15:00,13557.0,api
2026-06-30 13:30:00,13293.0,api
2026-06-30 13:45:00,13157.0,api
2026-06-30 14:00:00,13157.0,api
2026-07-02 12:15:00,13830.0,api
2026-07-07 18:15:00,10048.0,api
2026-07-07 18:30:00,10120.0,api
2026-07-07 18:30:00+05:30,10120.0,api
