timestamp,demand_mw,source
2026-06-23 22:30:00,6609.0,api
2026-06-23 22:45:00,6626.0,api
2026-06-24 10:00:00,5715.0,api
2026-06-24 10:30:00,6029.0,api
2026-06-24 10:45:00,6132.0,api
2026-06-24 11:00:00,6123.0,api
2026-06-24 11:15:00,6144.0,api
2026-06-24 11:30:00,6220.0,api
2026-06-24 11:45:00,6223.0,api
2026-06-24 12:00:00,6276.0,api
2026-06-24 12:15:00,6362.0,api
2026-06-24 12:30:00,6422.0,api
2026-06-24 12:45:00,6536.0,api
2026-06-24 13:00:00,6367.0,api
2026-06-24 13:15:00,6414.0,api
2026-06-24 14:15:00,6897.0,api
2026-06-24 14:30:00,7054.0,api
2026-06-24 14:45:00,7028.0,api
2026-06-30 11:45:00,7105.0,api
2026-06-30 12:15:00,7296.0,api
2026-06-30 12:30:00,7367.0,api
2026-06-30 12:45:00,7426.0,api
2026-06-30 13:15:00,7445.0,api
2026-06-30 13:30:00,7588.0,api
2026-06-30 13:45:00,7711.0,api
2026-07-02 12:00:00,5848.0,api
2026-07-07 18:15:00,5861.0,api
2026-07-07 18:30:00,5835.0,db
