timestamp,demand_mw,source
2026-06-23 22:30:00,23641.0,api
2026-06-23 22:45:00,23680.0,api
2026-06-24 10:00:00,24481.0,api
2026-06-24 10:30:00,24189.0,api
2026-06-24 10:45:00,23711.0,api
2026-06-24 11:00:00,23180.0,api
2026-06-24 11:15:00,23353.0,api
2026-06-24 11:30:00,23369.0,api
2026-06-24 11:45:00,22793.0,api
2026-06-24 12:00:00,22776.0,api
2026-06-24 12:15:00,23164.0,api
2026-06-24 12:30:00,22913.0,api
2026-06-24 12:45:00,22935.0,api
2026-06-24 13:00:00,22616.0,api
2026-06-24 13:15:00,22279.0,api
2026-06-24 14:15:00,22133.0,api
2026-06-24 14:30:00,22232.0,api
2026-06-24 14:45:00,22363.0,api
2026-06-30 11:45:00,22627.0,api
2026-06-30 12:15:00,22190.0,api
2026-06-30 12:30:00,21820.0,api
2026-06-30 12:45:00,22031.0,api
2026-06-30 13:00:00,21923.0,api
2026-06-30 13:15:00,21181.0,api
2026-06-30 13:45:00,21606.0,api
2026-06-30 14:00:00,21606.0,api
2026-07-07 18:15:00,22340.0,api
2026-07-07 18:30:00,22492.0,api
2026-07-07 18:30:00+05:30,22492.0,api
