timestamp,demand_mw,source
2026-06-23 22:30:00,11500.0,api
2026-06-23 22:45:00,11568.0,api
2026-06-24 10:00:00,10635.0,api
2026-06-24 10:15:00,10947.0,api
2026-06-24 10:30:00,10968.0,api
2026-06-24 10:45:00,10933.0,api
2026-06-24 11:00:00,10682.0,api
2026-06-24 11:15:00,10742.0,api
2026-06-24 11:30:00,11152.0,api
2026-06-24 11:45:00,11250.0,api
2026-06-24 12:00:00,11248.0,api
2026-06-24 12:15:00,11332.0,api
2026-06-24 12:30:00,11168.0,api
2026-06-24 12:45:00,10960.0,api
2026-06-24 13:00:00,10839.0,api
2026-06-24 13:15:00,10890.0,api
2026-06-24 14:15:00,11490.0,api
2026-06-24 14:30:00,11552.0,api
2026-06-24 14:45:00,11552.0,api
2026-06-30 11:45:00,11293.0,api
2026-06-30 12:15:00,11429.0,api
2026-06-30 12:30:00,11500.0,api
2026-06-30 12:45:00,11268.0,api
2026-06-30 13:15:00,11428.0,api
2026-06-30 13:30:00,11407.0,api
2026-06-30 13:45:00,11623.0,api
2026-07-02 12:00:00,11399.0,api
2026-07-02 12:15:00,11347.0,api
2026-07-07 18:00:00,9079.0,api
2026-07-07 18:15:00,9061.0,api
2026-07-07 18:30:00,9133.0,db
