timestamp,demand_mw,source
2026-06-23 22:45:00,15213.0,api
2026-06-24 10:00:00,15145.0,api
2026-06-24 10:30:00,15029.0,api
2026-06-24 10:45:00,15037.0,api
2026-06-24 11:00:00,15154.0,api
2026-06-24 11:15:00,15090.0,api
2026-06-24 11:30:00,14957.0,api
2026-06-24 11:45:00,15065.0,api
2026-06-24 12:00:00,14776.0,api
2026-06-24 12:15:00,14936.0,api
2026-06-24 12:30:00,15245.0,api
2026-06-24 12:45:00,15246.0,api
2026-06-24 13:00:00,15193.0,api
2026-06-24 13:15:00,15316.0,api
2026-06-24 14:15:00,15900.0,api
2026-06-24 14:30:00,15662.0,api
2026-06-30 11:45:00,16121.0,api
2026-06-30 12:15:00,16200.0,api
2026-06-30 12:30:00,16273.0,api
2026-06-30 12:45:00,16206.0,api
2026-06-30 13:00:00,16087.0,api
2026-06-30 13:30:00,15584.0,api
2026-06-30 13:45:00,16351.0,api
2026-06-30 14:00:00,16692.0,api
2026-07-07 18:15:00,15130.0,api
2026-07-07 18:30:00,14782.0,api
2026-07-07 18:30:00+05:30,14782.0,api
