timestamp,demand_mw,source
2026-06-24 11:15:00,10581.0,api
2026-06-24 11:30:00,10667.0,api
2026-06-24 11:45:00,10725.0,api
2026-06-24 12:00:00,10815.0,api
2026-06-24 12:15:00,10977.0,api
2026-06-24 12:30:00,10971.0,api
2026-06-24 12:45:00,10850.0,api
2026-06-24 13:00:00,10592.0,api
2026-06-24 13:15:00,10451.0,api
2026-06-24 14:15:00,10857.0,api
2026-06-24 14:30:00,10922.0,api
2026-06-30 12:15:00,10596.0,api
2026-06-30 12:30:00,10431.0,api
2026-06-30 12:45:00,10442.0,api
2026-06-30 13:00:00,10516.0,api
2026-06-30 13:30:00,10242.0,api
2026-06-30 13:45:00,10271.0,api
2026-06-30 14:00:00,10262.0,api
2026-07-07 18:15:00,9736.0,api
2026-07-07 18:30:00,9922.0,api
2026-07-07 18:30:00+05:30,9922.0,api
