timestamp,demand_mw,source
2026-06-23 22:45:00,12344.0,api
2026-06-24 10:00:00,11474.0,api
2026-06-24 10:30:00,11027.0,api
2026-06-24 10:45:00,10636.0,api
2026-06-24 11:00:00,11478.0,api
2026-06-24 11:15:00,11658.0,api
2026-06-24 11:30:00,11930.0,api
2026-06-24 11:45:00,12340.0,api
2026-06-24 12:00:00,12515.0,api
2026-06-24 12:15:00,12643.0,api
2026-06-24 12:30:00,12806.0,api
2026-06-24 12:45:00,12377.0,api
2026-06-24 13:00:00,12271.0,api
2026-06-24 13:15:00,12574.0,api
2026-06-24 14:15:00,13314.0,api
2026-06-24 14:30:00,13451.0,api
2026-06-24 14:45:00,13510.0,api
2026-06-30 11:45:00,14236.0,api
2026-06-30 12:15:00,14716.0,api
2026-06-30 12:30:00,14918.0,api
2026-06-30 12:45:00,14858.0,api
2026-06-30 13:15:00,14869.0,api
2026-06-30 13:30:00,15170.0,api
2026-06-30 13:45:00,15471.0,api
2026-07-07 18:15:00,10946.0,api
2026-07-07 18:30:00,10899.0,db
